Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-06-03
Turbo=lite
DMEM: 222 219 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 _update_and_pushdown_refref
DMEM: 6659 219 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
CMEM: 623 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 158.69 0.35 0.11 NO_RULE
CMEM: 576 0:0 9456:9456 9456:9456 9456:9456 9456:9456 9456:9456 9456:9456 2:1:0:1 158.67 0.35 0.11 NO_RULE
CMEM: 497 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 158.04 0.35 0.12 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 161.27 0.23 0.00 NO_RULE
CMEM: 6659 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.20 0.01 0.00 NO_RULE
CMEM: 492 0:0 40558:40558 40558:40558 40558:40558 40558:40558 40558:40558 40558:40558 2:1:0:1 158.15 0.38 0.20 NO_RULE
CMEM: 539 0:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 158.01 0.38 0.11 NO_RULE
CMEM: 487 0:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 161.14 0.39 0.17 NO_RULE
CMEM: 222 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.34 0.05 0.01 NO_RULE
DMEM: 3927 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _internal_q
DMEM: 3938 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _find_wide_q
DMEM: 3949 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _external_q
DMEM: 4093 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _internal_q
DMEM: 4161 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _area_q
DMEM: 4168 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _level_one_q
DMEM: 4188 222 16 5908:0 34315:34315 34315:34315 19290:19290 19290:19290 34315:34315 19290:19290 1:1:0:1 _size_chain_q
DMEM: 4591 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _internal_q
DMEM: 4602 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _find_wide_q
DMEM: 4613 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _external_q
DMEM: 4757 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _internal_q
DMEM: 4825 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _area_q
DMEM: 4832 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _level_one_q
DMEM: 4852 222 16 5908:0 8176:8176 8176:8176 1748:1748 1748:1748 8176:8176 1748:1748 1:1:0:1 _size_chain_q
DMEM: 5255 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _internal_q
DMEM: 5266 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _find_wide_q
DMEM: 5277 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _external_q
DMEM: 5417 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _internal_q
DMEM: 5485 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _area_q
DMEM: 5492 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _level_one_q
DMEM: 5512 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _size_chain_q
DMEM: 5916 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 5927 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _find_wide_q
DMEM: 5938 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6082 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6150 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6157 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _level_one_q
DMEM: 6177 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6580 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6598 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 6610 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _area_q
DMEM: 6628 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _size_chain_q
DMEM: 6662 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 6677 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 9327 222 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 9341 222 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1:1:0:1 _internal_q
CMEM: 587 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 142.72 0.97 0.09 NO_RULE
DMEM: 592 587 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_layer_dp
DMEM: 597 587 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 602 587 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_unmerged_layer_dp
CMEM: 671 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 160.16 0.99 0.10 NO_RULE
DMEM: 676 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_layer_dp
DMEM: 681 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 686 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_unmerged_layer_dp
CMEM: 650 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 150.74 1.01 0.11 NO_RULE
DMEM: 655 650 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_layer_dp
DMEM: 660 650 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 665 650 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_unmerged_layer_dp
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 157.62 0.82 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 161.14 0.64 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 143.64 0.73 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 157.95 0.77 0.00 NO_RULE
CMEM: 450 0:0 82666:82666 82666:82666 82666:82666 82666:82666 82666:82666 82666:82666 2:1:0:1 13.00 0.68 0.21 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.12 0.65 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 7.12 0.73 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 159.18 0.72 0.00 NO_RULE
CMEM: 0 0:0 0:0 0:0 0:0 0:0 0:0 0:0 0:0:0:0 158.15 0.65 0.00 NO_RULE
CMEM: 534 0:0 18537:18537 18537:18537 18537:18537 18537:18537 18537:18537 18537:18537 2:1:0:1 159.04 1.03 0.17 NO_RULE
CMEM: 455 0:0 14910:14910 14910:14910 14910:14910 14910:14910 14910:14910 14910:14910 2:1:0:1 9.37 0.67 0.12 NO_RULE
CMEM: 445 0:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 10.67 0.71 0.29 NO_RULE
DMEM: 3263 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _internal_q
DMEM: 3274 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _find_wide_q
DMEM: 3285 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _external_q
DMEM: 3429 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _internal_q
DMEM: 3497 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _area_q
DMEM: 3504 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _level_one_q
DMEM: 3524 445 16 5908:0 109068:109068 109068:109068 33289:33289 33289:33289 109068:109068 33289:33289 1:1:0:1 _size_chain_q
CMEM: 503 0:0 109551:219102 109551:219102 109551:219102 109551:219102 109551:219102 109551:219102 3:3:0:3 142.02 1.19 0.55 NO_RULE
DMEM: 508 503 16 540672:0 109551:109551 109551:109551 109551:109551 109551:109551 109551:109551 109551:109551 1:1:0:1 _optimize_layer_dp
DMEM: 513 503 16 540672:0 109551:109551 109551:109551 109551:109551 109551:109551 109551:109551 109551:109551 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 518 503 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 461 0:0 119727:239568 119727:239568 119727:239568 119727:239568 119727:239568 119727:239568 3:3:0:3 148.63 1.22 0.56 NO_RULE
DMEM: 466 461 16 540672:0 119727:119727 119727:119727 119727:119727 119727:119727 119727:119727 119727:119727 1:1:0:1 _optimize_layer_dp
DMEM: 471 461 16 540672:0 119727:119727 119727:119727 119727:119727 119727:119727 119727:119727 119727:119727 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 476 461 16 540672:0 114:114 114:114 114:114 114:114 114:114 114:114 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 419 0:0 136981:274076 136981:274076 136981:274076 136981:274076 136981:274076 136981:274076 3:3:0:3 142.71 1.24 0.61 NO_RULE
DMEM: 424 419 16 540672:0 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 1:1:0:1 _optimize_layer_dp
DMEM: 429 419 16 540672:0 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 136981:136981 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 434 419 16 540672:0 114:114 114:114 114:114 114:114 114:114 114:114 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 377 0:0 181230:362574 181230:362574 181230:362574 181230:362574 181230:362574 181230:362574 3:3:0:3 179.08 1.36 0.82 NO_RULE
DMEM: 382 377 16 540672:0 181230:181230 181230:181230 181230:181230 181230:181230 181230:181230 181230:181230 1:1:0:1 _optimize_layer_dp
DMEM: 387 377 16 540672:0 181230:181230 181230:181230 181230:181230 181230:181230 181230:181230 181230:181230 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 392 377 16 540672:0 114:114 114:114 114:114 114:114 114:114 114:114 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 592 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.81 0.09 0.01 NO_RULE
DMEM: 5461 592 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 2:1:0:1 _external_q
DMEM: 6126 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _external_q
DMEM: 9235 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _rectangles_q
DMEM: 9245 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _rectangles_q
DMEM: 9259 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 9271 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _enclose_q
DMEM: 9283 592 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 2:1:0:1 _enclose_q
DMEM: 9295 592 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 2:1:0:1 _boolean_not_q
DMEM: 9303 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _boolean_not_q
DMEM: 9311 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _covered_by_q
DMEM: 9319 592 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 2:1:0:1 _covered_by_q
DMEM: 9355 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 9375 592 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
CMEM: 655 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.81 0.31 0.01 NO_RULE
DMEM: 9600 655 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _internal_q
DMEM: 9611 655 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
CMEM: 676 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.81 0.35 0.01 NO_RULE
DMEM: 9568 676 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _rectangles_q
DMEM: 9578 676 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _external_q
DMEM: 9590 676 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _enclose
CMEM: 6082 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 6.45 0.64 0.00 NO_RULE
DMEM: 6096 6082 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 2:0:0:0 _boolean_not_q
CMEM: 5417 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 9.07 0.43 0.01 NO_RULE
DMEM: 5431 5417 16 5908:0 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 1584:1584 2:2:0:2 _boolean_not_q
CMEM: 4757 0:0 8017:8017 8017:8017 1591:1591 1591:1591 8017:8017 1591:1591 1:1:0:1 9.36 0.45 0.03 NO_RULE
DMEM: 4771 4757 16 5908:0 8176:16193 8176:16193 1748:3339 1748:3339 8176:16193 1748:3339 2:2:0:2 _boolean_not_q
CMEM: 398 0:0 182236:363759 182236:363759 182236:254477 182236:254477 182236:363759 182236:254477 3:3:0:3 193.08 2.27 1.38 NO_RULE
DMEM: 403 398 16 540672:0 171207:171207 171207:171207 61925:61925 61925:61925 171207:171207 61925:61925 1:1:0:1 _optimize_layer_dp
DMEM: 408 398 16 540672:0 182236:182236 182236:182236 182236:182236 182236:182236 182236:182236 182236:182236 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 413 398 16 540672:0 10316:10316 10316:10316 10316:10316 10316:10316 10316:10316 10316:10316 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 4093 0:0 41704:41704 41704:41704 27484:27484 27484:27484 41704:41704 27484:27484 1:1:0:1 12.18 0.49 0.26 NO_RULE
DMEM: 4107 4093 16 5908:0 41704:76019 41704:76019 27484:46774 27484:46774 41704:76019 27484:46774 2:2:0:2 _boolean_not_q
CMEM: 5927 0:0 0:0 0:0 0:0 0:0 0:0 0:0 13:0:0:0 7.31 0.04 0.01 NO_RULE
DMEM: 5931 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
DMEM: 5950 5927 16 5908:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _copy
