Statistics for ICV command estimator.  Version 7
Master: RHEL64 Q-2019.12-SP2-4.5500898 2020/04/25 
Run date: 2020-06-03
Turbo=lite
DMEM: 665 650 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_unmerged_layer_dp
CMEM: 377 0:0 4860:9735 4860:9735 4860:9735 4860:9735 4860:9735 4860:9735 3:3:0:3 168.04 0.62 0.32 NO_RULE
DMEM: 382 377 16 540672:0 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 1:1:0:1 _optimize_layer_dp
DMEM: 387 377 16 540672:0 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 4860:4860 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 392 377 16 540672:0 15:15 15:15 15:15 15:15 15:15 15:15 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 243 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 155.29 0.03 0.00 NO_RULE
CMEM: 241 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 147.61 0.03 0.00 NO_RULE
CMEM: 461 0:0 2921:5857 2921:5857 2921:5857 2921:5857 2921:5857 2921:5857 3:3:0:3 167.92 0.29 0.18 NO_RULE
DMEM: 466 461 16 540672:0 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 1:1:0:1 _optimize_layer_dp
DMEM: 471 461 16 540672:0 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 2921:2921 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 476 461 16 540672:0 15:15 15:15 15:15 15:15 15:15 15:15 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 419 0:0 3441:6897 3441:6897 3441:6897 3441:6897 3441:6897 3441:6897 3:3:0:3 154.87 0.32 0.21 NO_RULE
DMEM: 424 419 16 540672:0 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 1:1:0:1 _optimize_layer_dp
DMEM: 429 419 16 540672:0 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 3441:3441 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 434 419 16 540672:0 15:15 15:15 15:15 15:15 15:15 15:15 1:1:0:1 _optimize_unmerged_layer_dp
CMEM: 671 0:0 0:0 0:0 0:0 0:0 0:0 0:0 3:1:0:1 156.55 0.24 0.10 NO_RULE
DMEM: 676 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_layer_dp
DMEM: 681 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:1:0:1 _optimize_unmerged_layer_dp
DMEM: 686 671 16 540672:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 _optimize_unmerged_layer_dp
CMEM: 655 0:0 0:0 0:0 0:0 0:0 0:0 0:0 1:0:0:0 7.91 0.08 0.01 NO_RULE
